allow_long,allow_short,atr_stop_mult,atr_tp_mult,deploy_score,ema_fast,ema_slow,family,max_holding_bars,min_holding_bars,slope_bars,slope_min,sma_period,trial,use_take_profit,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_r_multiple,validation_avg_win,validation_avg_win_r,validation_calmar_ratio,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_max_consecutive_losses,validation_max_drawdown_pct,validation_max_drawdown_r,validation_payoff_ratio,validation_profit_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_win_rate,volatility_max,volatility_min,wf_max_dd_r,wf_mean_exp_r,wf_mean_pf,wf_mean_return_pct,wf_min_exp_r,wf_min_pf,wf_min_return_pct,wf_positive_exp,wf_profitable,wf_rank,wf_score,wf_total_trades,wf_windows
True,True,6.0,12.0,61.36942578646426,20,100,sma_state,48,6,24,0.0025,300,114,False,1.114897489841762,18,-401.4417038569858,-0.4016845618242255,0.0012247715740882246,511.50646514317134,0.515281507289178,-0.004289725782452599,-0.2978114175227802,0.0012247715740882246,0.39639058975185304,4,3.2371882730620736,3.279850361046162,1.274173709977567,0.9986766916040389,0.025152473771112936,0.0074467817400293125,882.1370343694125,-0.019655553556542145,1760.6326734370448,66,0.1276595744680851,0.4393939393939394,0.08,0.0,3.429328656273719,0.16264155922766518,3.501018538854568,0.8399419419021168,-0.11247625085960943,0.0,-1.6942069543539693,8,8,12,107.60644283882931,79,11
True,False,5.0,16.0,74.40997688725021,100,200,sma_state,360,6,36,0.001,100,368,True,1.2772199231672043,25,-335.24413173264475,-0.32789874148313286,0.06989945255292221,1194.66849355214,1.1837343958538762,0.6936189387804215,67.36445386861436,0.06989945255292221,0.47276828875281984,7,3.889286856132289,3.951054631601078,3.563577645275179,1.2727063018839924,0.8403898075919868,0.3510513019862234,919.4246818099253,3.839773870511039,1848.394191095467,57,0.1102514506769826,0.2631578947368421,0.2,0.0005,2.9053329454764505,0.1079530258988569,1.6338458828099653,0.9204733091278097,-0.2475060879585861,0.0,-2.5871317145935318,8,8,13,107.52547196090113,103,11
True,True,2.0,12.0,128.06855768242752,10,300,sma_slope_state,168,6,18,0.0,150,82,True,2.7680499043424573,28,-697.4204525522014,-0.6586790651717553,0.4121469965356398,2771.655972338098,2.6132894567119522,2.9708716529929773,437.9136501391693,0.4121469965356398,0.5127296165001611,7,5.543585230217749,5.664508986791044,3.9741535571479982,1.9333720007747017,2.116093013819011,1.5462110791380228,2019.9185083091743,24.085250757654315,4071.3989397217906,55,0.10638297872340426,0.32727272727272727,0.2,0.001,7.4541644868810675,0.29543604628710485,1.6350933050990653,1.829080571738011,-0.3346964481540543,0.1017925063524432,-5.232864202150653,8,8,14,106.25753173059078,122,11
True,True,4.0,12.0,97.48884952956567,80,300,sma_slope_state,48,3,12,0.001,200,80,False,1.1782004226071394,22,-296.7394417508668,-0.2928432291091201,0.15750928803678,928.8942978210092,0.915997737966717,1.5165089072022622,159.86920632493016,0.15750928803678,0.37673219465033836,9,3.754380906521838,3.8137357262398135,3.130336474114149,1.8586372815052759,1.7824681011668333,0.6709233202643612,884.3384084175605,8.153329522571411,1779.0014348906245,51,0.09864603481624758,0.37254901960784315,0.2,0.0,2.6278980647577415,0.09811699860064299,1.5643196176144682,0.8282602738488548,-0.09152780695898133,0.5594718034519212,-1.2848267318898725,7,7,15,104.0024042780882,125,11
True,False,6.0,12.0,66.9528835611301,100,300,sma_state,120,2,6,0.01,300,306,False,0.759918756770116,33,-251.17882829933868,-0.25150039194925033,0.016844960385801716,528.6630727444174,0.5328937148762865,0.2122904420090824,15.609190478788378,0.016844960385801716,0.412181759587496,8,1.972222734254523,1.97388211151803,2.1047278400167984,1.094458476808735,0.28567275482016,0.07241252178728153,442.45560644124464,0.5931492381939315,886.9901129515895,38,0.0735009671179884,0.34210526315789475,0.12,0.003,2.1654367228499343,0.1986770385703528,2.7196883073200966,0.3936433441869607,-0.24334463372961873,0.0,-2.1475610191004235,8,8,16,102.69293807429818,73,11
True,False,1.5,6.0,50.34057501099886,10,100,sma_slope_state,168,4,12,0.001,150,216,False,4.71156518579504,29,-715.815562166875,-0.7396666282994822,0.04398019295594259,2671.129965253353,2.842718840296745,0.06886350833532569,25.078771956299875,0.04398019295594259,0.3071221398646471,6,8.223500827222,8.54135707218602,3.7315896809612026,1.0448451106691368,0.17463708092903055,0.1051961846106501,1442.5898975641583,0.8025207026016142,2889.6905555332783,32,0.061895551257253385,0.21875,1.0,0.0,6.361392389062309,1.3963191829976669,2.303757545399371,2.740665306670934,-1.0,0.0,-6.193793683073818,3,3,17,101.2274606536137,52,11
True,True,2.5,16.0,51.58077636802068,50,400,sma_state,168,1,18,0.0,200,75,True,5.936537718406452,25,-449.1745250869021,-0.4660007311048236,0.09633953166537335,2107.5066743119596,2.215929752876116,0.3500636020689882,86.90379091608509,0.09633953166537335,0.5059619722848856,20,10.789798103620894,11.338022599655519,4.691955034413892,1.2448043968853184,0.6816266677775785,0.5938218457722425,1728.6216217320118,5.388035036797242,3464.6091720088275,62,0.11992263056092843,0.20967741935483872,1.0,0.001,8.193585535697357,0.3186583662436508,2.1359186393779983,2.0760377637703944,-0.27288508579737597,0.2146096289752982,-6.626818722073323,7,7,18,96.48311955351241,180,11
True,False,6.0,16.0,140.34826726931857,30,150,sma_slope_state,120,3,12,0.0025,150,54,False,0.8025192960260675,37,-230.81802619540096,-0.22349971449030911,0.30173871196640456,1713.244681777614,1.680489581415278,4.500012692023891,305.4751346247411,0.30173871196640456,0.352884305510796,6,1.3733600856142059,1.3802250903011655,7.42249082542302,2.8276155525421034,1.6601112009975183,1.3364521294810126,404.6438639965852,8.858778904117468,827.8549386402265,29,0.05609284332688588,0.27586206896551724,1.0,0.001,3.308939080999502,0.2940098209557226,3.0883063498056766,0.5077110436139614,-0.579278951574724,0.0,-3.263327932616507,7,7,19,95.06516180133998,52,11
True,False,6.0,24.0,58.886650754996374,80,300,sma_state,240,2,12,0.005,100,254,False,0.9857198783368956,24,-220.75736590478226,-0.219135620640415,0.007824390951838381,802.0097239758609,0.8021844315247252,0.1249706779138306,6.524209624249522,0.007824390951838381,0.4946825652594264,9,2.3221935829215856,2.3443310844624627,3.632991908056133,1.0379976880160382,0.16868497924683976,0.06815652200515858,846.7697838998946,0.411025206327744,1696.0669732280944,63,0.1218568665377176,0.2222222222222222,0.2,0.0,2.560950152153115,0.11330275694145744,1.9018732842726946,1.159805291894916,-0.19106012488944102,0.0,-2.534089516768552,7,6,20,92.43923962533208,118,11
True,True,4.0,12.0,35.80854855359399,50,150,sma_slope_state,72,3,24,0.02,200,367,False,2.792760575636859,21,-395.36932517535365,-0.40324116342080285,-0.047959776824564294,765.0856889222872,0.7894892058665695,-0.2879886256365579,-49.70187416754575,-0.047959776824564294,0.33129229777634545,13,5.7503789169392725,5.877266457225231,1.9351164599908135,0.820958498177921,-0.6711473595549635,-0.1649736535459865,782.5551400708059,-2.335988085874662,1566.602852754378,47,0.09090909090909091,0.2978723404255319,0.12,0.0005,2.8712869615918533,0.08380109548369173,2.1513204159766257,0.7311472510112441,-0.34658232814218876,0.22053200809610296,-2.8447837962463525,7,7,21,89.86350813578606,92,11
True,False,6.0,4.0,64.12353260896067,50,100,sma_state,48,6,6,0.01,100,138,False,0.9903526099851429,18,-272.76418251404556,-0.2663405667191333,0.051307157624224387,952.9348567554614,0.9407207857856259,0.6148556346483527,49.78819624108783,0.051307157624224387,0.3461166612955205,7,3.247409466229634,3.2903455743797667,3.4936216623910714,1.2477220222825252,0.8098314660643827,0.3165872038347949,775.3247422698203,2.83792718574201,1557.8966729900703,57,0.1102514506769826,0.2631578947368421,0.2,0.0,2.4319189189831665,0.021575384413225297,1.3739341247141232,0.25628890661663245,-0.21181786098808056,0.0,-2.3091998595157492,7,7,22,87.14818941302066,103,11
True,True,5.0,24.0,56.309837195440174,100,150,ema_state,240,2,24,0.0025,400,213,False,1.5820172088165558,22,-479.4036162540794,-0.48175275756643576,0.034036003395798445,700.2628953388875,0.7098971384497605,0.36969318282084274,31.198306674219623,0.034036003395798445,0.4911376087657106,4,3.9823702095683826,3.9915282447303877,1.460695897145162,1.1147416057160444,0.4871517970362852,0.1778663270405263,1015.9299063682137,2.090286547172698,2031.9847068896115,67,0.12959381044487428,0.43283582089552236,0.08,0.001,2.339904384891353,0.13144971360809296,3.6269051427327157,0.5219732240856221,-0.16505039440470703,0.0,-1.3404306509992894,7,7,23,85.63804558550774,68,11
True,True,2.0,4.0,80.54352691102522,20,150,sma_slope_state,48,2,24,0.01,200,248,False,2.7209597625892865,20,-630.329120714487,-0.6157056531670184,0.21506996887112736,2515.2565005466327,2.4997029294760282,1.0650710474171188,208.49371162181149,0.21506996887112736,0.2997099581050596,10,6.140982565475875,6.311202517317273,3.990386002943278,1.4510494556157372,1.1162789436138154,0.6641275390518583,1515.0765177045762,9.38221702298148,3063.544130954936,45,0.08704061895551257,0.26666666666666666,0.2,0.0005,6.858707809789785,0.21000023101659163,1.6568306368505552,0.8843215604967647,-0.3465424057026803,0.2571951470263071,-5.100827260130842,7,7,24,85.1837999616018,101,11
True,True,2.0,12.0,48.01953331071218,100,150,sma_state,120,2,12,0.001,400,209,False,4.153098999329418,36,-607.2048473197722,-0.6065506577211027,0.07382667628764657,2546.42372906722,2.591222812120019,0.2508336952157224,63.77995616682193,0.07382667628764657,0.5468901063486948,9,8.40631053228218,8.693398003115329,4.193681490368928,1.1334274298294402,0.47186543750802845,0.31245009120420897,1666.5022630018855,2.9976579398406322,3355.4650362677958,47,0.09090909090909091,0.2127659574468085,0.2,0.0005,7.495785744617793,0.3170236484611457,1.7905146793715858,0.9994314454019227,-0.4348896712580295,0.2630950243358525,-5.1281724673453715,7,7,25,84.062614101763,103,11
True,True,3.0,6.0,11.46661430076714,50,200,sma_state,360,4,12,0.005,100,153,False,7.210436392365066,25,-431.63885969031236,-0.46243863003318747,-0.081129892537362,1487.9367396497967,1.634759426193853,-0.41164508811725314,-82.62511435574703,-0.081129892537362,0.6213341927167257,10,11.023770410021811,11.624485534687883,3.4471797574420098,0.7660399460982247,-1.0738766398456001,-0.5523838711184954,1798.3563283726126,-6.362133805392528,3607.024123206742,77,0.14893617021276595,0.18181818181818182,1.0,0.001,5.589965284545679,0.11583608873546582,1.4207101794081118,0.9168074923805967,-0.20433058844842092,0.4071444844103334,-4.185458218893865,7,7,26,83.79818003019851,152,11
True,True,3.0,24.0,69.24252944764147,50,200,ema_state,360,6,18,0.02,400,204,False,3.542376457330515,100,-815.6022904244722,-0.818337316623004,0.22442605268202195,3216.209799593753,3.352716160597099,0.3629230684806574,192.35073208008407,0.22442605268202195,0.779245891073155,7,8.926788724769079,9.307642750514862,3.9433555267726232,1.314451842257541,0.5512704574645139,0.44411491928772784,536.4203942360602,4.616417569922021,1103.5273581192164,24,0.04642166344294004,0.25,0.2,0.001,4.984157194414532,0.27350358103489547,1.8288841000558704,0.9719558688936799,-0.5808655043673113,0.17885126511251143,-4.0093949271820755,7,7,27,82.69022615723182,54,11
True,False,6.0,16.0,28.85139710418033,10,80,sma_slope_state,120,4,48,0.005,50,309,True,1.8991955645755276,20,-316.5969212502962,-0.32203255374818573,-0.08415772566717329,525.3521096956401,0.537976440083167,-0.7106301428314732,-83.71740205248398,-0.08415772566717329,0.3103448275862069,6,3.934717896466769,3.955413106357146,1.6593721367249354,0.6344658169830638,-1.609355691983328,-0.3985910044651144,587.235879836804,-3.934717896466769,1167.7680767845848,47,0.09090909090909091,0.2765957446808511,1.0,0.002,2.620176164356447,0.1434924217938193,2.295303688770437,1.057529770296796,-0.3015329001946569,0.014485583324439825,-2.092847950452182,6,6,28,82.01957814463437,92,11
True,True,3.0,6.0,37.42240001219139,30,80,sma_slope_state,72,4,24,0.01,300,392,False,2.6961988223628177,24,-575.1388565638167,-0.5843775808610293,-0.0219858755336456,729.4405773801143,0.751302719291507,-0.11965026184221192,-25.842252797951062,-0.0219858755336456,0.2997099581050596,5,5.806682875524828,5.953120864624813,1.268286030504316,0.9223898403667756,-0.21123907270721934,-0.056569417440642075,838.2263612785068,-0.9820056063221126,1680.6073727088108,38,0.0735009671179884,0.42105263157894735,0.12,0.0005,3.661084645984025,0.1277478649447338,2.222348792634435,0.6686110583070086,-0.26281580200972876,0.3576684043872106,-2.872435230121002,6,6,29,81.45939058765718,94,11
True,True,6.0,4.0,54.19442637512244,20,200,sma_state,72,2,6,0.005,80,319,False,1.4000777009096586,18,-190.63449213642852,-0.19012952639347847,0.028011007761457065,761.9042743656047,0.7642353105343643,0.48799659700280984,27.088654492607645,0.028011007761457065,0.631324524653561,13,4.100765303368968,4.175885497010533,3.9966758681862466,1.1842002572403698,0.782884452782942,0.4989222512670444,1323.833969749282,2.8443087217237917,2661.624003794387,105,0.20309477756286268,0.22857142857142856,1.0,0.0005,3.6596695138679953,0.03545553963144334,1.3974003540791282,0.42138198975073066,-0.19840700497519975,0.0,-2.9960817999624414,7,7,30,80.42904244105416,198,11
True,False,3.0,6.0,92.78982483963179,10,100,sma_slope_state,240,1,36,0.005,150,32,True,1.501062314860016,13,-352.4557398338703,-0.35072984462671525,0.20215229722754208,1732.3159796221435,1.7225781873267496,1.3889264525166747,203.4833853544,0.20215229722754208,0.13277473412826296,8,3.0779539721697655,3.117232782842197,4.914988703088419,1.7872686193048795,1.5981554503763746,0.5558712039318581,747.7743178468065,6.104501560632008,1509.2866337006217,30,0.058027079303675046,0.26666666666666666,1.0,0.0005,2.08204023018671,0.31016815216988824,4.698397379124791,1.1551831693652679,-1.0,0.0,-1.3762120447210617,7,7,31,79.81859637178249,46,11
True,False,3.0,8.0,106.89366284234703,80,100,sma_slope_state,120,1,24,0.001,150,242,True,1.2136196797353203,16,-350.85506339927423,-0.34608051454174404,0.2579919952436082,1897.1245584515164,1.868852021337881,2.396499606720859,262.2302880145777,0.2579919952436082,0.1720915243312923,6,2.519804478712615,2.543079423282409,5.40714601656634,2.027679756212377,1.8043257638742802,0.7217542088305443,827.3941204399393,8.653599504481054,1673.794847283611,33,0.06382978723404255,0.2727272727272727,1.0,0.0005,3.4335482076579456,0.36231256222541214,3.9992060066453474,1.1319694380254144,-1.0,0.0,-2.996060447648997,7,7,32,79.70304713154756,54,11
True,True,4.0,6.0,27.378107142609252,50,80,sma_slope_state,240,1,24,0.02,200,19,True,3.4802363609404403,21,-400.55477361389086,-0.4111092943747545,-0.05830673910742632,791.4804644393415,0.8236996490608942,-0.2870051013203478,-59.97327702725309,-0.05830673910742632,0.293586851434096,14,6.223536813801156,6.400253560429222,1.9759606340437175,0.790384253617487,-0.7550302851220443,-0.17579437372822623,696.9404386650419,-2.518877635144643,1399.6442883603722,42,0.08123791102514506,0.2857142857142857,0.2,0.001,4.185539699461239,0.0691453018124227,1.5256399106115806,0.3760301726689769,-0.38050360904193076,0.07462338760352599,-4.1148473891263855,7,7,33,78.86719914709285,85,11
True,True,6.0,4.0,33.70866323326577,30,150,ema_state,240,4,48,0.02,300,169,False,3.0864239820775405,20,-400.0828570456561,-0.40938025625204566,-0.01615613478678597,554.9400612681436,0.5736800474111036,-0.13899841381012068,-18.0736897201362,-0.01615613478678597,0.5040283596519497,7,6.903448947570412,7.09106157012469,1.3870628333490822,0.9247085555660545,-0.30474263170564764,-0.11188134926797128,960.4309509961433,-1.3555267290102055,1922.4484649358385,75,0.1450676982591876,0.4,0.08,0.001,3.0002827914637678,0.11530979620218561,3.8032037587106586,0.28241083429503483,-0.25270029846576325,0.0,-2.763050432256205,7,7,34,78.48965539876417,77,11
True,True,4.0,24.0,42.33585771603648,80,130,sma_slope_state,360,2,24,0.001,100,328,True,2.123853651165455,27,-379.60983722712905,-0.3778696408100088,-0.005257394834230567,685.7557491219135,0.6885723045689425,-0.09027912380035584,-7.373668502764787,-0.005257394834230567,0.7383177570093458,8,4.793635247850492,4.844248896413945,1.8064751802298804,0.9701440782716024,-0.10193867707623303,-0.04189908831790071,1544.047540564007,-0.6120144857294508,3100.864953811462,83,0.16054158607350097,0.3493975903614458,0.2,0.001,5.499000071107563,0.17568087086743764,1.9140661645617194,1.316977469383903,-0.28578621348013616,0.16515705032275585,-5.305744918411321,6,6,35,78.31121384993386,146,11
True,False,4.0,24.0,49.62800396971802,30,200,sma_state,72,1,12,0.01,100,382,False,1.523738970033021,16,-325.0856603796137,-0.32314527908668833,0.015720663201562606,1067.1945960321161,1.0721850715119923,0.18075415905456857,13.039544748949226,0.015720663201562606,0.3699645504350628,9,3.562804320030372,3.573323952696504,3.282810428444971,1.052976929878576,0.24699107363589354,0.10994098054227514,1390.651642331357,0.9127681324264849,2785.9304816132512,70,0.13539651837524178,0.24285714285714285,0.12,0.0005,2.7471886580923206,0.04327069152524165,1.7495424666710655,0.32187173597395174,-0.3891394098104412,0.03840866292338816,-2.6959981139978773,7,7,36,76.49807191941426,117,11
False,True,2.5,24.0,-4.232019519334202,10,200,ema_state,168,3,48,0.01,150,51,True,5.026044903497812,37,-613.7761975650573,-0.6417704653422208,-0.1855236479883151,1035.8297976236313,1.1180386873085582,-0.3800275717064709,-186.1005691828047,-0.1855236479883151,0.3300032226877216,7,9.411477817627194,9.825778248321054,1.6876343555402187,0.5906720244390765,-1.285938782196409,-0.38110912275219117,672.0104286037669,-5.024715367935714,1352.7142671235113,27,0.05222437137330754,0.25925925925925924,0.12,0.003,3.4836383390234222,0.21602840711153204,1.746089872022264,1.4403293549598906,-0.4354547923779277,0.0,-3.4453604004449447,6,6,37,76.45210950396896,69,11
True,False,3.0,12.0,101.05635968228654,30,300,sma_state,120,1,12,0.01,150,177,False,1.7352109560414022,29,-424.98164168433124,-0.3922841666842931,0.2820875319919487,3167.444096639485,3.0545045154387207,2.5517898410738944,277.88426363989373,0.2820875319919487,0.4344183048662585,7,3.475988475887018,3.4929785240034814,7.4531315848984505,1.8129238990293535,1.2784616925032875,1.1389731028981747,1240.9073266927028,12.7826761274351,2509.927954339293,46,0.08897485493230174,0.1956521739130435,1.0,0.002,5.042430597497173,0.26934672484134564,2.3883592166494347,1.6825652298064513,-0.5548602820968518,0.0,-4.861460705529709,7,7,38,76.17998802643817,110,11
True,False,3.0,12.0,62.7189802933005,10,300,sma_slope_state,48,4,48,0.01,100,21,False,1.716490516812225,15,-623.4256707443742,-0.5997774506321858,0.09342029290616152,1288.7404753321161,1.2631914851271226,0.7120485503284188,88.07801151664546,0.09342029290616152,0.21140831453432163,4,3.737181117213794,3.7553302677141733,2.067191865540846,1.2250025869871681,0.7186858303712141,0.3122194409614902,1132.3342236931278,3.7873544952157245,2274.5366017253536,43,0.08317214700193423,0.37209302325581395,0.12,0.003,3.661957287051402,0.09463049119730424,2.406913104464542,0.44894876426307556,-0.5291431212446641,0.0,-3.6120937941924205,7,7,39,75.8649112252922,64,11
True,True,6.0,24.0,46.22903092983319,30,300,ema_state,168,3,48,0.001,200,156,True,1.845005727555784,60,-490.6187415157918,-0.49506119409229843,0.016122332232764436,767.9370814575627,0.7828976217203587,0.07987582351466707,12.803587673549998,0.016122332232764436,0.7773122784402191,7,4.526371282610335,4.6112165405826575,1.565242043312454,1.043494695541636,0.1732014933474368,0.051472191862360114,454.4780126334651,0.5121435069420113,913.4581112993703,40,0.07736943907156674,0.4,0.12,0.001,4.578967254532504,0.03438137685920533,2.2143138529809203,0.148628617748355,-0.3870838936147697,0.03720057535939543,-4.3218588290781765,7,7,40,75.75033500286503,106,11
